,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Label
23309,172.16.0.1-192.168.10.50-48558-80-6,172.16.0.1,48558.0,192.168.10.50,80.0,6.0,6/7/2017 9:25,Web Attack – Brute Force
23334,172.16.0.1-192.168.10.50-48596-80-6,172.16.0.1,48596.0,192.168.10.50,80.0,6.0,6/7/2017 9:25,Web Attack – Brute Force
23350,172.16.0.1-192.168.10.50-48616-80-6,172.16.0.1,48616.0,192.168.10.50,80.0,6.0,6/7/2017 9:25,Web Attack – Brute Force
23360,172.16.0.1-192.168.10.50-48636-80-6,172.16.0.1,48636.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23381,172.16.0.1-192.168.10.50-48674-80-6,172.16.0.1,48674.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23386,172.16.0.1-192.168.10.50-48694-80-6,172.16.0.1,48694.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23406,172.16.0.1-192.168.10.50-48732-80-6,172.16.0.1,48732.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23410,172.16.0.1-192.168.10.50-48752-80-6,172.16.0.1,48752.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23414,172.16.0.1-192.168.10.50-48772-80-6,172.16.0.1,48772.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23450,172.16.0.1-192.168.10.50-48810-80-6,172.16.0.1,48810.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23456,172.16.0.1-192.168.10.50-48830-80-6,172.16.0.1,48830.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23461,172.16.0.1-192.168.10.50-48850-80-6,172.16.0.1,48850.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23463,172.16.0.1-192.168.10.50-48324-80-6,172.16.0.1,48324.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23466,172.16.0.1-192.168.10.50-48888-80-6,172.16.0.1,48888.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23477,172.16.0.1-192.168.10.50-48908-80-6,172.16.0.1,48908.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23509,172.16.0.1-192.168.10.50-48810-80-6,172.16.0.1,48810.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23514,172.16.0.1-192.168.10.50-48946-80-6,172.16.0.1,48946.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23518,172.16.0.1-192.168.10.50-48966-80-6,172.16.0.1,48966.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23522,172.16.0.1-192.168.10.50-48986-80-6,172.16.0.1,48986.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23556,172.16.0.1-192.168.10.50-49024-80-6,172.16.0.1,49024.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23560,172.16.0.1-192.168.10.50-49044-80-6,172.16.0.1,49044.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23563,172.16.0.1-192.168.10.50-49064-80-6,172.16.0.1,49064.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23571,172.16.0.1-192.168.10.50-49102-80-6,172.16.0.1,49102.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23572,172.16.0.1-192.168.10.50-49122-80-6,172.16.0.1,49122.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23577,172.16.0.1-192.168.10.50-49142-80-6,172.16.0.1,49142.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23598,172.16.0.1-192.168.10.50-49180-80-6,172.16.0.1,49180.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23611,172.16.0.1-192.168.10.50-49200-80-6,172.16.0.1,49200.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23613,172.16.0.1-192.168.10.50-49220-80-6,172.16.0.1,49220.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23622,172.16.0.1-192.168.10.50-49258-80-6,172.16.0.1,49258.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23625,172.16.0.1-192.168.10.50-49278-80-6,172.16.0.1,49278.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23640,172.16.0.1-192.168.10.50-49316-80-6,172.16.0.1,49316.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23642,172.16.0.1-192.168.10.50-49336-80-6,172.16.0.1,49336.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23645,172.16.0.1-192.168.10.50-49356-80-6,172.16.0.1,49356.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23646,172.16.0.1-192.168.10.50-48830-80-6,172.16.0.1,48830.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23656,172.16.0.1-192.168.10.50-49394-80-6,172.16.0.1,49394.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23670,172.16.0.1-192.168.10.50-49414-80-6,172.16.0.1,49414.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23683,172.16.0.1-192.168.10.50-49316-80-6,172.16.0.1,49316.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23700,172.16.0.1-192.168.10.50-49452-80-6,172.16.0.1,49452.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23721,172.16.0.1-192.168.10.50-49472-80-6,172.16.0.1,49472.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23732,172.16.0.1-192.168.10.50-49492-80-6,172.16.0.1,49492.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23758,172.16.0.1-192.168.10.50-49530-80-6,172.16.0.1,49530.0,192.168.10.50,80.0,6.0,6/7/2017 9:26,Web Attack – Brute Force
23766,172.16.0.1-192.168.10.50-49550-80-6,172.16.0.1,49550.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23770,172.16.0.1-192.168.10.50-49570-80-6,172.16.0.1,49570.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23780,172.16.0.1-192.168.10.50-49590-80-6,172.16.0.1,49590.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23783,172.16.0.1-192.168.10.50-49610-80-6,172.16.0.1,49610.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23789,172.16.0.1-192.168.10.50-49630-80-6,172.16.0.1,49630.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23839,172.16.0.1-192.168.10.50-49668-80-6,172.16.0.1,49668.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23861,172.16.0.1-192.168.10.50-49688-80-6,172.16.0.1,49688.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
23883,172.16.0.1-192.168.10.50-49708-80-6,172.16.0.1,49708.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24013,172.16.0.1-192.168.10.50-49746-80-6,172.16.0.1,49746.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24062,172.16.0.1-192.168.10.50-49766-80-6,172.16.0.1,49766.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24141,172.16.0.1-192.168.10.50-49786-80-6,172.16.0.1,49786.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24334,172.16.0.1-192.168.10.50-49824-80-6,172.16.0.1,49824.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24441,172.16.0.1-192.168.10.50-49844-80-6,172.16.0.1,49844.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24451,172.16.0.1-192.168.10.50-49336-80-6,172.16.0.1,49336.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24469,172.16.0.1-192.168.10.50-49864-80-6,172.16.0.1,49864.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24499,172.16.0.1-192.168.10.50-49902-80-6,172.16.0.1,49902.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24504,172.16.0.1-192.168.10.50-49922-80-6,172.16.0.1,49922.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24518,172.16.0.1-192.168.10.50-49786-80-6,172.16.0.1,49786.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24521,172.16.0.1-192.168.10.50-49960-80-6,172.16.0.1,49960.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24524,172.16.0.1-192.168.10.50-49980-80-6,172.16.0.1,49980.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24527,172.16.0.1-192.168.10.50-50000-80-6,172.16.0.1,50000.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24545,172.16.0.1-192.168.10.50-50038-80-6,172.16.0.1,50038.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24546,172.16.0.1-192.168.10.50-50058-80-6,172.16.0.1,50058.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24551,172.16.0.1-192.168.10.50-50078-80-6,172.16.0.1,50078.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24564,172.16.0.1-192.168.10.50-50116-80-6,172.16.0.1,50116.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24568,172.16.0.1-192.168.10.50-50136-80-6,172.16.0.1,50136.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24577,172.16.0.1-192.168.10.50-50156-80-6,172.16.0.1,50156.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24586,172.16.0.1-192.168.10.50-50194-80-6,172.16.0.1,50194.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24587,172.16.0.1-192.168.10.50-50214-80-6,172.16.0.1,50214.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24607,172.16.0.1-192.168.10.50-50252-80-6,172.16.0.1,50252.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24613,172.16.0.1-192.168.10.50-50272-80-6,172.16.0.1,50272.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24614,172.16.0.1-192.168.10.50-50294-80-6,172.16.0.1,50294.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24625,172.16.0.1-192.168.10.50-50332-80-6,172.16.0.1,50332.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24628,172.16.0.1-192.168.10.50-50352-80-6,172.16.0.1,50352.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24631,172.16.0.1-192.168.10.50-49824-80-6,172.16.0.1,49824.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24634,172.16.0.1-192.168.10.50-50390-80-6,172.16.0.1,50390.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24635,172.16.0.1-192.168.10.50-50410-80-6,172.16.0.1,50410.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24641,172.16.0.1-192.168.10.50-50430-80-6,172.16.0.1,50430.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24642,172.16.0.1-192.168.10.50-50294-80-6,172.16.0.1,50294.0,192.168.10.50,80.0,6.0,6/7/2017 9:27,Web Attack – Brute Force
24647,172.16.0.1-192.168.10.50-50468-80-6,172.16.0.1,50468.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24648,172.16.0.1-192.168.10.50-50488-80-6,172.16.0.1,50488.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24651,172.16.0.1-192.168.10.50-50508-80-6,172.16.0.1,50508.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24659,172.16.0.1-192.168.10.50-50546-80-6,172.16.0.1,50546.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24662,172.16.0.1-192.168.10.50-50566-80-6,172.16.0.1,50566.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24668,172.16.0.1-192.168.10.50-50586-80-6,172.16.0.1,50586.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24684,172.16.0.1-192.168.10.50-50624-80-6,172.16.0.1,50624.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24690,172.16.0.1-192.168.10.50-50644-80-6,172.16.0.1,50644.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24699,172.16.0.1-192.168.10.50-50664-80-6,172.16.0.1,50664.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24714,172.16.0.1-192.168.10.50-50684-80-6,172.16.0.1,50684.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24723,172.16.0.1-192.168.10.50-50704-80-6,172.16.0.1,50704.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24729,172.16.0.1-192.168.10.50-50724-80-6,172.16.0.1,50724.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24738,172.16.0.1-192.168.10.50-50762-80-6,172.16.0.1,50762.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24742,172.16.0.1-192.168.10.50-50782-80-6,172.16.0.1,50782.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24744,172.16.0.1-192.168.10.50-50802-80-6,172.16.0.1,50802.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24782,172.16.0.1-192.168.10.50-50842-80-6,172.16.0.1,50842.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24826,172.16.0.1-192.168.10.50-50332-80-6,172.16.0.1,50332.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24832,172.16.0.1-192.168.10.50-50862-80-6,172.16.0.1,50862.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24873,172.16.0.1-192.168.10.50-50882-80-6,172.16.0.1,50882.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24880,172.16.0.1-192.168.10.50-50920-80-6,172.16.0.1,50920.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24884,172.16.0.1-192.168.10.50-50940-80-6,172.16.0.1,50940.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24889,172.16.0.1-192.168.10.50-50782-80-6,172.16.0.1,50782.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24902,172.16.0.1-192.168.10.50-50978-80-6,172.16.0.1,50978.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24910,172.16.0.1-192.168.10.50-50998-80-6,172.16.0.1,50998.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24911,172.16.0.1-192.168.10.50-51018-80-6,172.16.0.1,51018.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24923,172.16.0.1-192.168.10.50-51056-80-6,172.16.0.1,51056.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24925,172.16.0.1-192.168.10.50-51076-80-6,172.16.0.1,51076.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24939,172.16.0.1-192.168.10.50-51114-80-6,172.16.0.1,51114.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24941,172.16.0.1-192.168.10.50-51134-80-6,172.16.0.1,51134.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24942,172.16.0.1-192.168.10.50-51154-80-6,172.16.0.1,51154.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24952,172.16.0.1-192.168.10.50-51192-80-6,172.16.0.1,51192.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24953,172.16.0.1-192.168.10.50-51212-80-6,172.16.0.1,51212.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24959,172.16.0.1-192.168.10.50-51232-80-6,172.16.0.1,51232.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24963,172.16.0.1-192.168.10.50-51270-80-6,172.16.0.1,51270.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24967,172.16.0.1-192.168.10.50-51290-80-6,172.16.0.1,51290.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24972,172.16.0.1-192.168.10.50-51310-80-6,172.16.0.1,51310.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24981,172.16.0.1-192.168.10.50-51348-80-6,172.16.0.1,51348.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24982,172.16.0.1-192.168.10.50-50802-80-6,172.16.0.1,50802.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
24984,172.16.0.1-192.168.10.50-51368-80-6,172.16.0.1,51368.0,192.168.10.50,80.0,6.0,6/7/2017 9:28,Web Attack – Brute Force
25048,172.16.0.1-192.168.10.50-51406-80-6,172.16.0.1,51406.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25055,172.16.0.1-192.168.10.50-51426-80-6,172.16.0.1,51426.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25056,172.16.0.1-192.168.10.50-51290-80-6,172.16.0.1,51290.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25065,172.16.0.1-192.168.10.50-51464-80-6,172.16.0.1,51464.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25177,172.16.0.1-192.168.10.50-51484-80-6,172.16.0.1,51484.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25279,172.16.0.1-192.168.10.50-51504-80-6,172.16.0.1,51504.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25562,172.16.0.1-192.168.10.50-51542-80-6,172.16.0.1,51542.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25826,172.16.0.1-192.168.10.50-51562-80-6,172.16.0.1,51562.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25847,172.16.0.1-192.168.10.50-51582-80-6,172.16.0.1,51582.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25889,172.16.0.1-192.168.10.50-51602-80-6,172.16.0.1,51602.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25905,172.16.0.1-192.168.10.50-51622-80-6,172.16.0.1,51622.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
25927,172.16.0.1-192.168.10.50-51642-80-6,172.16.0.1,51642.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26122,172.16.0.1-192.168.10.50-51680-80-6,172.16.0.1,51680.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26226,172.16.0.1-192.168.10.50-51700-80-6,172.16.0.1,51700.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26297,172.16.0.1-192.168.10.50-51720-80-6,172.16.0.1,51720.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26319,172.16.0.1-192.168.10.50-51758-80-6,172.16.0.1,51758.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26334,172.16.0.1-192.168.10.50-51778-80-6,172.16.0.1,51778.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26426,172.16.0.1-192.168.10.50-51816-80-6,172.16.0.1,51816.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26459,172.16.0.1-192.168.10.50-51836-80-6,172.16.0.1,51836.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26463,172.16.0.1-192.168.10.50-51310-80-6,172.16.0.1,51310.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26468,172.16.0.1-192.168.10.50-51856-80-6,172.16.0.1,51856.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26489,172.16.0.1-192.168.10.50-51894-80-6,172.16.0.1,51894.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26498,172.16.0.1-192.168.10.50-51914-80-6,172.16.0.1,51914.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26503,172.16.0.1-192.168.10.50-51778-80-6,172.16.0.1,51778.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26506,172.16.0.1-192.168.10.50-51952-80-6,172.16.0.1,51952.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26518,172.16.0.1-192.168.10.50-51972-80-6,172.16.0.1,51972.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26635,172.16.0.1-192.168.10.50-51992-80-6,172.16.0.1,51992.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26698,172.16.0.1-192.168.10.50-52030-80-6,172.16.0.1,52030.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26699,172.16.0.1-192.168.10.50-52050-80-6,172.16.0.1,52050.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26730,172.16.0.1-192.168.10.50-52070-80-6,172.16.0.1,52070.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26772,172.16.0.1-192.168.10.50-52108-80-6,172.16.0.1,52108.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26774,172.16.0.1-192.168.10.50-52128-80-6,172.16.0.1,52128.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26784,172.16.0.1-192.168.10.50-52166-80-6,172.16.0.1,52166.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26791,172.16.0.1-192.168.10.50-52186-80-6,172.16.0.1,52186.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26796,172.16.0.1-192.168.10.50-52206-80-6,172.16.0.1,52206.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
26994,172.16.0.1-192.168.10.50-52244-80-6,172.16.0.1,52244.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
27023,172.16.0.1-192.168.10.50-52264-80-6,172.16.0.1,52264.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
27051,172.16.0.1-192.168.10.50-52284-80-6,172.16.0.1,52284.0,192.168.10.50,80.0,6.0,6/7/2017 9:29,Web Attack – Brute Force
27377,172.16.0.1-192.168.10.50-52324-80-6,172.16.0.1,52324.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27518,172.16.0.1-192.168.10.50-52344-80-6,172.16.0.1,52344.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27563,172.16.0.1-192.168.10.50-51816-80-6,172.16.0.1,51816.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27647,172.16.0.1-192.168.10.50-52382-80-6,172.16.0.1,52382.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27670,172.16.0.1-192.168.10.50-52402-80-6,172.16.0.1,52402.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27685,172.16.0.1-192.168.10.50-52284-80-6,172.16.0.1,52284.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27697,172.16.0.1-192.168.10.50-52440-80-6,172.16.0.1,52440.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27709,172.16.0.1-192.168.10.50-52460-80-6,172.16.0.1,52460.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27738,172.16.0.1-192.168.10.50-52480-80-6,172.16.0.1,52480.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27796,172.16.0.1-192.168.10.50-52522-80-6,172.16.0.1,52522.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27803,172.16.0.1-192.168.10.50-52542-80-6,172.16.0.1,52542.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27819,172.16.0.1-192.168.10.50-52562-80-6,172.16.0.1,52562.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27852,172.16.0.1-192.168.10.50-52600-80-6,172.16.0.1,52600.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27858,172.16.0.1-192.168.10.50-52620-80-6,172.16.0.1,52620.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27893,172.16.0.1-192.168.10.50-52658-80-6,172.16.0.1,52658.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27910,172.16.0.1-192.168.10.50-52678-80-6,172.16.0.1,52678.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27914,172.16.0.1-192.168.10.50-52698-80-6,172.16.0.1,52698.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27927,172.16.0.1-192.168.10.50-52736-80-6,172.16.0.1,52736.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27929,172.16.0.1-192.168.10.50-52756-80-6,172.16.0.1,52756.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27934,172.16.0.1-192.168.10.50-52776-80-6,172.16.0.1,52776.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
27943,172.16.0.1-192.168.10.50-52814-80-6,172.16.0.1,52814.0,192.168.10.50,80.0,6.0,6/7/2017 9:30,Web Attack – Brute Force
